name,category,price,measure,madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,walk_time,url
スカイコート明大前第ニ 2998万円（1DK）,中古マンション,2998,30.74,1DK,相談,1988年12月,9,SRC11階建,東京都世田谷区松原１-54-8,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71657976/
NDマンション 3050万円（3LDK）,中古マンション,3050,58.82,3LDK,相談,1994年12月,3,RC4階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,22,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71570002/
サンライズ尾山台 3080万円（1LDK）,中古マンション,3080,48.6,1LDK,相談,1984年3月,1,RC5階地下1階建,東京都世田谷区玉堤１,東急大井町線,尾山台,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71667402/
第２北烏山ヒミコマンション 3098万円（2LDK）,中古マンション,3098,58.32,2LDK,即引渡可,1978年2月,2,RC6階地下1階建,東京都世田谷区給田４,京王線,千歳烏山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71646191/
パラスト明大前 3099万円（1LDK）,中古マンション,3099,42.51,1LDK,相談,1976年3月,3,SRC10階建,東京都世田谷区松原１-45-7,京王井の頭線,明大前,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70244193/
パラスト明大前 3099万円（1LDK）,中古マンション,3099,42.51,1LDK,2023年1月,1976年3月,3,SRC10階建,東京都世田谷区松原１,京王線,明大前,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70387111/
メナー代田 3100万円（1LDK）,中古マンション,3100,35.92,1LDK,即引渡可,1983年1月,3,SRC7階建,東京都世田谷区代田３,小田急線,世田谷代田,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71205653/
ユニーブル明大前 3100万円（2DK）,中古マンション,3100,44.58,2DK,相談,1987年3月,3,SRC7階建,東京都世田谷区松原２,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71518783/
ユニーブル明大前 3100万円（2DK）,中古マンション,3100,44.58,2DK,相談,1987年3月,3,SRC7階建,東京都世田谷区松原２,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71510053/
ユニーブル明大前 3100万円（2LDK）,中古マンション,3100,44.58,2LDK,相談,1987年3月,3,SRC7階建,東京都世田谷区松原２-35-12,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71457347/
弦巻ハイツ 3150万円（1LDK）,中古マンション,3150,54.82,1LDK,相談,1971年4月,11,RC11階建,東京都世田谷区弦巻５,東急田園都市線,桜新町,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71717949/
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71384925/
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71510398/
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4,RC4階建,東京都世田谷区世田谷４,小田急線,豪徳寺,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71276447/
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4,RC4階建,東京都世田谷区世田谷４-27-5,東急世田谷線,世田谷,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71114231/
エクセレンス世田谷 3170万円（1DK）,中古マンション,3170,31.34,1DK,相談,1995年7月,4,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71021304/
千歳マンション 3180万円（2LDK）,中古マンション,3180,58.32,2LDK,即引渡可,1971年7月,4,RC7階建,東京都世田谷区南烏山３-13－15,京王線,芦花公園,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70777654/
上北沢第2コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,即引渡可,1971年1月,3,鉄骨8階建,東京都世田谷区上北沢４-30-10,京王線,八幡山,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71378110/
千歳マンション 3180万円（2LDK）,中古マンション,3180,58.32,2LDK,即引渡可,1971年7月,4,RC7階建,東京都世田谷区南烏山３-13-15,京王線,芦花公園,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70769987/
上北沢第２コーポラス 3180万円（2DK）,中古マンション,3180,50.22,2DK,相談,1971年1月,3,鉄骨8階建,東京都世田谷区上北沢４,京王線,八幡山,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71428470/
第2千歳船橋ヒミコマンション 3180万円（2LDK）,中古マンション,3180,52.21,2LDK,相談,1978年1月,2,RC6階建,東京都世田谷区船橋１,小田急線,千歳船橋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70338457/
ハイツ池ノ上 3180万円（2LDK）,中古マンション,3180,50.44,2LDK,即引渡可,1965年11月,4,SRC7階地下1階建,東京都世田谷区代沢１,京王井の頭線,池ノ上,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71641458/
上北沢第２コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,即引渡可,1971年1月,3,鉄骨8階建,東京都世田谷区上北沢４,京王線,八幡山,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71474386/
第2千歳船橋ヒミコマンション 3180万円（2LDK）,中古マンション,3180,52.21,2LDK,相談,1978年1月,2,RC6階建,東京都世田谷区船橋１-38-12,小田急線,千歳船橋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70418701/
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,即引渡可,1968年12月,5,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71695899/
千歳マンション 3180万円（2LDK）,中古マンション,3180,58.32,2LDK,相談,1971年7月,4,RC7階地下1階建,東京都世田谷区南烏山３-13-15,京王線,千歳烏山,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70884390/
上北沢第２コーポラス 3180万円（2DK）,中古マンション,3180,50.22,2DK,即引渡可,1971年1月,3,鉄骨8階建,東京都世田谷区上北沢４,京王線,八幡山,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71513623/
ライオンズマンション千歳船橋 3180万円（3DK）,中古マンション,3180,47.52,3DK,相談,1985年2月,3,RC5階建,東京都世田谷区船橋４,小田急線,千歳船橋,17,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71586070/
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,即引渡可,2004年6月,5,RC7階建,東京都世田谷区奥沢１-6-7,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70390515/
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70425160/
千歳マンション 3180万円（2LDK+S（納戸））,中古マンション,3180,58.32,2LDK+S（納戸）,即引渡可,1971年7月,4,RC7階地下1階建一部RC,東京都世田谷区南烏山３-13-15,京王線,芦花公園,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70884189/
ハイツ池ノ上 3180万円（2DK）,中古マンション,3180,50.44,2DK,相談,1965年11月,4,SRC7階地下1階建,東京都世田谷区代沢１-27-1,京王井の頭線,池ノ上,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71683728/
上北沢第2コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,相談,1971年1月,3,鉄骨8階建,東京都世田谷区上北沢４-30-10,京王線,八幡山,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71397700/
千歳マンション 3180万円（2LDK）,中古マンション,3180,58.32,2LDK,相談,1971年7月,4,RC7階建,東京都世田谷区南烏山３,京王線,芦花公園,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71261216/
ワコー若林 3180万円（1LDK）,中古マンション,3180,33.86,1LDK,相談,1981年8月,4,RC5階建,東京都世田谷区若林１,東急世田谷線,若林,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70886628/
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70965872/
パラスト芦花公園 3180万円（1LDK）,中古マンション,3180,41.67,1LDK,2023年3月予定,1977年7月,4,SRC8階建,東京都世田谷区粕谷２,京王線,八幡山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71370786/
パラスト芦花公園 3180万円（1LDK）,中古マンション,3180,41.67,1LDK,相談,1977年7月,4,SRC8階建,東京都世田谷区粕谷２-18-20,京王線,八幡山,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71506106/
ワコー若林マンション 3180万円（1LDK）,中古マンション,3180,33.86,1LDK,相談,1981年8月,4,RC5階建,東京都世田谷区若林１,東急田園都市線,三軒茶屋,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70966462/
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71630640/
秀和奥沢レジデンス 3180万円（1LDK）,中古マンション,3180,39.43,1LDK,相談,1968年12月,5,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70553827/
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70440801/
秀和奥沢レジデンス 3180万円（ワンルーム）,中古マンション,3180,39.43,ワンルーム,相談,1968年12月,5,RC7階建,東京都世田谷区奥沢１,東急目黒線,奥沢,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71661942/
上北沢第二コーポラス 3180万円（2LDK）,中古マンション,3180,50.22,2LDK,相談,1971年1月,3,RC8階建,東京都世田谷区上北沢４,京王線,八幡山,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71690499/
ライオンズマンション上馬 3180万円（2K）,中古マンション,3180,39.23,2K,即引渡可,1977年6月,4,RC5階建,東京都世田谷区上馬１,東急田園都市線,三軒茶屋,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71445461/
シャンボール弦巻 3190万円（1LDK）,中古マンション,3190,34.65,1LDK,即引渡可,1977年10月,4,RC5階建,東京都世田谷区弦巻２-9-5,東急田園都市線,駒沢大学,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70587933/
グリーンサイド 3190万円（1LDK）,中古マンション,3190,38.02,1LDK,相談,1965年12月,3,RC6階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71639563/
ユニーブル世田谷明大前 3200万円（1K）,中古マンション,3200,26.21,1K,相談,2009年10月,7,RC7階地下1階建,東京都世田谷区松原１-38-23,京王線,明大前,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71549973/
エバ世田谷 3270万円（2DK）,中古マンション,3270,44.69,2DK,相談,1987年12月,1,RC4階建,東京都世田谷区世田谷４,東急世田谷線,世田谷,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71674121/
菱和パレス駒沢大学 3280万円（1DK）,中古マンション,3280,33.39,1DK,相談,1997年5月,3,RC5階地下1階建,東京都世田谷区駒沢２,東急田園都市線,駒沢大学,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70302228/
ライオンズマンション上野毛第３ 3280万円（2LDK）,中古マンション,3280,49.73,2LDK,即引渡可,1984年10月,1,RC5階建,東京都世田谷区野毛３,東急田園都市線,二子玉川,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71411503/
ライオンズマンション松原第２ 3280万円（1LDK）,中古マンション,3280,31.6,1LDK,相談,1986年8月,3,RC5階建,東京都世田谷区松原３-23,京王線,明大前,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71557430/
烏山南住宅　２号棟 3280万円（3DK）,中古マンション,3280,59.22,3DK,即引渡可,1971年1月,2,SRC7階建,東京都世田谷区南烏山２,京王線,芦花公園,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71349698/
ライオンズマンション松原第２ 3280万円（1DK）,中古マンション,3280,31.64,1DK,相談,1986年8月,3,RC5階建,東京都世田谷区松原３,京王線,下高井戸,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71706973/
藤和三宿コープ 3280万円（ワンルーム）,中古マンション,3280,34.02,ワンルーム,即引渡可,1984年2月,3,RC4階建,東京都世田谷区三宿１,東急田園都市線,三軒茶屋,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70597597/
上馬第二コーポラス 3280万円（1LDK）,中古マンション,3280,42.91,1LDK,相談,1968年7月,1,鉄骨6階建,東京都世田谷区上馬４,東急田園都市線,駒沢大学,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70345606/
桜新町スカイマンション 3280万円（1LDK）,中古マンション,3280,37.99,1LDK,相談,1985年3月,3,RC5階建,東京都世田谷区弦巻３,東急田園都市線,桜新町,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71060378/
ライオンズマンション松原第2 3280万円（1LDK）,中古マンション,3280,31.64,1LDK,相談,1986年4月,3,RC5階建,東京都世田谷区松原３,京王線,下高井戸,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71591951/
ハウス深沢 3280万円（2DK）,中古マンション,3280,47.66,2DK,相談,1979年10月,2,RC4階建,東京都世田谷区深沢８-10-11,東急田園都市線,桜新町,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71673337/
ライオンズマンション松原第２ 3280万円（1LDK）,中古マンション,3280,31.64,1LDK,相談,1986年8月,3,RC5階建,東京都世田谷区松原３,京王線,下高井戸,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70424630/
シティインデックス用賀 3280万円（1DK）,中古マンション,3280,32,1DK,相談,2010年2月,9,RC13階建,東京都世田谷区瀬田３,東急田園都市線,用賀,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71418098/
烏山南住宅2号棟 3280万円（3LDK）,中古マンション,3280,59.22,3LDK,即引渡可,1971年1月,2,SRC7階建,東京都世田谷区南烏山２-8-2,京王線,千歳烏山,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71319289/
ライオンズマンション上野毛第３ 3280万円（3LDK）,中古マンション,3280,52.38,3LDK,相談,1984年6月,4,RC5階地下1階建一部RC,東京都世田谷区野毛３,東急大井町線,上野毛,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98524885/
秀和祐天寺レジデンス 3290万円（1DK）,中古マンション,3290,42.71,1DK,相談,1969年10月,1,RC8階建,東京都世田谷区下馬５-34-26,東急東横線,祐天寺,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71233544/
秀和祐天寺レジデンス 3290万円（1DK）,中古マンション,3290,42.47,1DK,相談,1969年10月,1,RC8階建,東京都世田谷区下馬５-34-26,東急東横線,祐天寺,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71706716/
古河松原マンション 3330万円（2LDK）,中古マンション,3330,45.4,2LDK,相談,1971年4月,3,RC14階建,東京都世田谷区松原３,京王線,下高井戸,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71259547/
桜新町ヒミコマンション 3330万円（2LDK）,中古マンション,3330,46.43,2LDK,相談,1978年7月,1,RC3階建,東京都世田谷区弦巻４,東急田園都市線,桜新町,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_97359366/
ユニティ上馬 3333万円（1LDK）,中古マンション,3333,39.82,1LDK,相談,1981年10月,2,RC7階建一部SRC,東京都世田谷区上馬５,東急世田谷線,松陰神社前,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70958160/
チサンマンション北沢 3380万円（2K）,中古マンション,3380,42.14,2K,相談,1970年9月,2,RC6階建,東京都世田谷区北沢１,小田急線,下北沢,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70205061/
上北沢ハイネスコーポ 3380万円（1LDK）,中古マンション,3380,50.21,1LDK,即引渡可,1970年3月,10,SRC12階建,東京都世田谷区上北沢４-１９－１８,京王線,上北沢,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71333538/
烏山南住宅 3380万円（2LDK+S（納戸））,中古マンション,3380,64.89,2LDK+S（納戸）,相談,1971年1月,7,SRC11階建,東京都世田谷区南烏山２,京王線,芦花公園,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70313450/
玉川コーポラス 3390万円（2LDK）,中古マンション,3390,66.68,2LDK,相談,1967年4月,5,鉄骨7階建,東京都世田谷区中町５,東急田園都市線,用賀,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71296760/
ニックハイム砧 3398万円（2LDK）,中古マンション,3398,52.47,2LDK,相談,1973年9月,6,RC8階建,東京都世田谷区砧１-10-4,小田急線,祖師ヶ谷大蔵,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71568516/
