name,category,price,measure,madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,walk_time,url,latitude,longitude
グラーサ上用賀　世田谷区上用賀３ 4290万円（1LDK）,中古マンション,4290,37.03,1LDK,相談,2003年8月,1.0,RC6階建,東京都世田谷区上用賀３,東急田園都市線,用賀,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71612577/,35.6321101,139.6305452
芦花公園スカイハイツ 4298万円（3LDK）,中古マンション,4298,66.0,3LDK,相談,1978年3月,2.0,SRC10階建,東京都世田谷区千歳台４,京王線,八幡山,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71624550/,35.6563994,139.6139729
スターハイツ八幡山 4299万円（2LDK）,中古マンション,4299,56.27,2LDK,即引渡可,1985年2月,5.0,RC6階建,東京都世田谷区八幡山２,京王線,八幡山,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71386008/,35.660866,139.6165222
ライオンズマンション上用賀 4380万円（2LDK）,中古マンション,4380,46.75,2LDK,相談,1985年10月,2.0,RC6階地下1階建,東京都世田谷区上用賀１,東急田園都市線,用賀,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70780480/,35.6330159,139.6356453
グリーンハイム梅丘II 4380万円（1LDK）,中古マンション,4380,45.93,1LDK,相談,2001年4月,2.0,RC3階建,東京都世田谷区梅丘３-10-23,小田急線,梅ヶ丘,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71714895/,35.6516137,139.6552729
駐車場空有　ペット可　角部屋　フルリノベ　新耐震　２LDK＋出窓２　小中学校５分圏 4380万円（2LDK）,中古マンション,4380,52.52,2LDK,相談,1992年11月,3.0,RC5階建,東京都世田谷区桜丘２,小田急線,千歳船橋,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71727223/,35.6448468,139.6279953
奥沢センターマンション 4399万円（2LDK）,中古マンション,4399,74.12,2LDK,即引渡可,1970年9月,10.0,SRC10階建,東京都世田谷区奥沢３,東急目黒線,奥沢,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71502109/,35.6013563,139.6739102
奥沢センターマンション 4399万円（2LDK）,中古マンション,4399,74.12,2LDK,即引渡可,1970年9月,10.0,SRC10階建,東京都世田谷区奥沢３-47-8,東急目黒線,奥沢,1,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98294596/,35.6036218,139.6726741
ローヤルマンション三軒茶屋 4400万円（ワンルーム）,中古マンション,4400,44.46,ワンルーム,相談,1975年10月,10.0,SRC11階地下1階建,東京都世田谷区三軒茶屋２-１４－１０,東急田園都市線,三軒茶屋,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71250930/,35.643047,139.6694048
柿の木坂パレス 4490万円（1LDK）,中古マンション,4490,50.49,1LDK,相談,1972年3月,8.0,SRC13階建,東京都世田谷区野沢３-4-18,東急東横線,学芸大学,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71505690/,35.6288994,139.6749468
マートルコート奥沢 4499万円（2DK）,中古マンション,4499,47.17,2DK,即引渡可,1984年4月,2.0,RC5階建,東京都世田谷区奥沢３-13-12,東急目黒線,奥沢,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71258665/,35.601381,139.6722754
野沢ビューグリーン 4499万円（2LDK）,中古マンション,4499,56.7,2LDK,即引渡可,1973年4月,5.0,SRC11階建,東京都世田谷区野沢４-15-7,東急田園都市線,駒沢大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71449356/,35.6332054,139.6673512
野沢ビューグリーン 4499万円（2LDK）,中古マンション,4499,56.7,2LDK,相談,1973年4月,5.0,SRC11階建,東京都世田谷区野沢４,東急田園都市線,駒沢大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71446563/,35.6327094,139.6662552
野沢ビューグリーン 4499万円（2LDK）,中古マンション,4499,56.7,2LDK,即引渡可,1973年4月,5.0,SRC11階建,東京都世田谷区野沢４-15-7,東急田園都市線,駒沢大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71733529/,35.6332054,139.6673512
野沢ビューグリーン 4499万円（2LDK）,中古マンション,4499,56.7,2LDK,即引渡可,1973年4月,5.0,SRC11階建,東京都世田谷区野沢４,東急田園都市線,駒沢大学,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71599751/,35.6327094,139.6662552
セイガステージ成城 4580万円（2LDK）,中古マンション,4580,47.1,2LDK,即引渡可,2012年4月,5.0,RC5階建,東京都世田谷区喜多見６-24-16,小田急線,成城学園前,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71012028/,35.6320838,139.6015368
セザール野沢 4590万円（2DK）,中古マンション,4590,50.67,2DK,即引渡可,1993年8月,3.0,RC4階建,東京都世田谷区野沢２-２－１５,東急田園都市線,駒沢大学,14,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70241883/,35.6323881,139.6703616
ライオンズマンション上野毛Ａ棟 4599万円（2LDK+S（納戸））,中古マンション,4599,64.13,2LDK+S（納戸）,即引渡可,1978年2月,3.0,SRC9階建,東京都世田谷区上野毛４-35-12,東急大井町線,上野毛,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71119040/,35.6168365,139.6363305
代田セントラルマンション 4690万円（1LDK）,中古マンション,4690,64.43,1LDK,相談,1969年3月,2.0,SRC11階建,東京都世田谷区代田４,小田急線,世田谷代田,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71660333/,35.6592622,139.6566879
セブンスターマンション南烏山 2890万円（1LDK）,中古マンション,2890,40.09,1LDK,即引渡可,1983年7月,6.0,RC7階建,東京都世田谷区南烏山３,京王線,芦花公園,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71570147/,35.67166,139.6063258
パロス駒沢 4780万円（1LDK）,中古マンション,4780,43.36,1LDK,即引渡可,1999年2月,3.0,RC4階建,東京都世田谷区駒沢１,東急田園都市線,駒沢大学,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71181301/,35.630462,139.659239
第２芦花公園ヒミコセラン 4880万円（4LDK）,中古マンション,4880,94.16,4LDK,即引渡可,1980年4月,4.0,RC4階建,東京都世田谷区粕谷１-17-4,京王線,芦花公園,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71418796/,35.661771,139.6097211
サンライズ上馬 4890万円（2LDK）,中古マンション,4890,50.76,2LDK,相談,1985年4月,7.0,SRC7階建,東京都世田谷区上馬２,東急田園都市線,駒沢大学,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71494755/,35.6379334,139.6649795
上北沢パークホームズ 4980万円（2LDK）,中古マンション,4980,60.33,2LDK,即引渡可,1983年3月,4.0,RC5階建,東京都世田谷区上北沢４-25-7,京王線,八幡山,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71272347/,35.669727,139.6198005
メナー代田 4980万円（2LDK）,中古マンション,4980,55.57,2LDK,即引渡可,1983年1月,4.0,RC7階建,東京都世田谷区代田３-52-13,小田急線,世田谷代田,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71629653/,35.6560103,139.6596975
第2芦花公園ヒミコセラン 4980万円（4LDK）,中古マンション,4980,94.16,4LDK,即引渡可,1980年4月,4.0,RC4階建,東京都世田谷区粕谷１,京王線,芦花公園,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71306194/,35.6611047,139.6114238
ディーグランセ砧公園 4980万円（2LDK）,中古マンション,4980,67.53,2LDK,2023年4月予定,2007年5月,3.0,RC6階建,東京都世田谷区大蔵２,小田急線,祖師ヶ谷大蔵,22,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70667664/,35.6329521,139.6126983
ハウス下高井戸 4999万円（2LDK+S（納戸））,中古マンション,4999,51.06,2LDK+S（納戸）,相談,1978年9月,5.0,RC5階建,東京都世田谷区赤堤５,京王線,下高井戸,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70901663/,35.664495,139.6369204
リビオ尾山台センシアハウス 5080万円（2LDK）,中古マンション,5080,67.41,2LDK,相談,2009年9月,1.0,RC5階地下1階建,東京都世田谷区玉堤１,東急大井町線,尾山台,17,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70122716/,35.5975486,139.651586
ジェイパークコート二子玉川グランデ 5180万円（3LDK）,中古マンション,5180,70.32,3LDK,相談,2005年6月,3.0,RC5階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,21,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70894826/,35.6186757,139.6114238
ファミールプランシェ経堂 5180万円（2LDK）,中古マンション,5180,79.05,2LDK,相談,1990年11月,2.0,RC5階地下1階建,東京都世田谷区経堂３,小田急線,経堂,11,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71675178/,35.652241,139.6292703
砧デュープレックス 5198万円（2LDK）,中古マンション,5198,63.05,2LDK,相談,2001年2月,3.0,RC5階建,東京都世田谷区砧１,小田急線,祖師ヶ谷大蔵,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71644596/,35.6369827,139.6184342
レリアモード豪徳寺 5280万円（1LDK）,中古マンション,5280,45.53,1LDK,相談,2015年2月,3.0,RC6階建,東京都世田谷区赤堤２,小田急線,豪徳寺,4,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71189694/,35.6577672,139.6458469
ヴェルピア松原 5290万円（2LDK）,中古マンション,5290,50.98,2LDK,相談,1995年11月,5.0,SRC13階地下1階建一部RC,東京都世田谷区松原３,京王線,下高井戸,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70120312/,35.6655983,139.6439339
上馬マンション 5299万円（3LDK）,中古マンション,5299,65.19,3LDK,2023年4月予定,1970年11月,9.0,SRC13階建,東京都世田谷区上馬４,東急田園都市線,駒沢大学,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71605873/,35.6363945,139.6611525
パークアベニュー芦花公園　四番館 5480万円（3LDK）,中古マンション,5480,76.53,3LDK,2023年3月予定,1999年3月,1.0,RC3階地下1階建,東京都世田谷区北烏山１-２－４,京王線,芦花公園,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71277177/,35.6740758,139.6086756
ジェイパークコート二子玉川グランデ 5480万円（3LDK）,中古マンション,5480,75.85,3LDK,相談,2005年6月,2.0,RC5階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,22,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71472385/,35.6186757,139.6114238
壁のない伽藍堂 ： 松原Mitte【予約制内覧会開催中！】 5480万円（1LDK+S（納戸））,中古マンション,5480,64.38,1LDK+S（納戸）,相談,2007年11月,1.0,RC3階地下1階建,東京都世田谷区松原４,京王線,明大前,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71239191/,35.6618413,139.6445716
パシフィックニュー自由が丘　４階 5480万円（3LDK）,中古マンション,5480,75.6,3LDK,相談,1981年9月,4.0,SRC7階地下1階建,東京都世田谷区深沢１,東急東横線,自由が丘,16,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71715736/,35.6177182,139.6617903
パルミナード尾山台弐番館 5580万円（3LDK）,中古マンション,5580,62.35,3LDK,相談,1995年3月,4.0,RC5階建,東京都世田谷区玉堤２,東急大井町線,尾山台,14,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71599754/,35.5986228,139.6471222
上北沢パークホームズ 5590万円（2LDK）,中古マンション,5590,66.14,2LDK,2023年4月予定,1983年3月,2.0,RC5階建,東京都世田谷区上北沢４,京王線,八幡山,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71595798/,35.6696409,139.6219398
経堂スカイマンション 5598万円（4LDK）,中古マンション,5598,88.0,4LDK,即引渡可,1975年3月,3.0,RC6階建,東京都世田谷区赤堤１,小田急線,経堂,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70967132/,35.6553974,139.6413835
ジェイパークリバージュ二子玉川 5680万円（2LDK）,中古マンション,5680,78.44,2LDK,2023年8月予定,2005年1月,1.0,RC5階地下1階建,東京都世田谷区野毛２,東急田園都市線,二子玉川,19,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71724474/,35.6017962,139.6407459
芦花公園スカイハイツ 5699万円（3LDK）,中古マンション,5699,91.0,3LDK,即引渡可,1978年3月,9.0,SRC10階建,東京都世田谷区千歳台４,京王線,八幡山,17,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71334392/,35.6563994,139.6139729
上北沢五丁目パーク・ホームズ 5780万円（3LDK）,中古マンション,5780,65.39,3LDK,相談,1994年12月,2.0,RC6階建,東京都世田谷区上北沢５,京王線,八幡山,8,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71498834/,35.672844,139.6177969
パークハイム宮坂 5780万円（3LDK）,中古マンション,5780,73.34,3LDK,相談,1980年9月,2.0,RC4階建,東京都世田谷区宮坂３,小田急線,経堂,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71536666/,35.6548078,139.6356453
ライオンズマンション等々力 5790万円（3LDK）,中古マンション,5790,74.52,3LDK,相談,1971年4月,2.0,RC7階建,東京都世田谷区等々力１,東急大井町線,尾山台,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71633623/,35.6025786,139.6483975
ライオンズステーションプラザ千歳烏山 5870万円（1LDK+S（納戸））,中古マンション,5870,59.36,1LDK+S（納戸）,即引渡可,1995年5月,6.0,SRC13階地下1階建,東京都世田谷区南烏山６,京王線,千歳烏山,2,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71661244/,35.6692101,139.5974053
ファミール太子堂 5880万円（3LDK）,中古マンション,5880,76.55,3LDK,即引渡可,1971年3月,3.0,RC8階建,東京都世田谷区太子堂５-２９－１６,東急田園都市線,三軒茶屋,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_98228100/,35.6501725,139.6673316
エクセルシオール世田谷桜丘 5980万円（2LDK）,中古マンション,5980,86.44,2LDK,即引渡可,1992年11月,7.0,SRC10階地下1階建一部鉄骨,東京都世田谷区桜丘４,小田急線,千歳船橋,14,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71062501/,35.6404997,139.6228959
上北沢テラス 5980万円（2LDK）,中古マンション,5980,90.88,2LDK,相談,1976年3月,1.0,RC4階建,東京都世田谷区上北沢５,京王線,八幡山,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71396502/,35.672844,139.6177969
シティライブ池ノ上 5980万円（2LDK）,中古マンション,5980,58.53,2LDK,即引渡可,1996年2月,3.0,RC6階建,東京都世田谷区池尻４,京王井の頭線,池ノ上,10,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70868934/,35.6539013,139.679014
ヴェルデ上北沢 5880万円（3LDK）,中古マンション,5880,74.48,3LDK,即引渡可,1996年8月,3.0,RC3階建,東京都世田谷区八幡山１-２５－２６,京王線,八幡山,13,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70788758/,35.6618729,139.6202667
藤和砧公園ホームズ 5990万円（3LDK）,中古マンション,5990,62.36,3LDK,相談,1998年2月,3.0,SRC10階建一部RC,東京都世田谷区砧１,小田急線,祖師ヶ谷大蔵,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71396604/,35.6369827,139.6184342
エクセレントシティ駒沢大学レジデンス 6080万円（2LDK）,中古マンション,6080,51.87,2LDK,即引渡可,2014年3月,3.0,RC3階建,東京都世田谷区野沢４,東急田園都市線,駒沢大学,12,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71444558/,35.6327094,139.6662552
藤和砧公園ホームズ 6090万円（3LDK）,中古マンション,6090,62.36,3LDK,即引渡可,1998年2月,3.0,SRC10階建,東京都世田谷区砧１,小田急線,祖師ヶ谷大蔵,18,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70825036/,35.6369827,139.6184342
セザール用賀 6150万円（2LDK）,中古マンション,6150,50.88,2LDK,相談,1995年2月,3.0,RC6階建,東京都世田谷区用賀２,東急田園都市線,用賀,5,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71633221/,35.6268424,139.6388331
グランド・ガーラ用賀 6180万円（2LDK）,中古マンション,6180,60.56,2LDK,相談,2001年2月,4.0,SRC10階建,東京都世田谷区用賀１,東急田園都市線,用賀,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71690476/,35.6230837,139.6394707
桜上水ハイム 6190万円（3LDK）,中古マンション,6190,61.31,3LDK,相談,1994年7月,2.0,RC5階建,東京都世田谷区上北沢１,京王線,桜上水,9,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70754868/,35.6621675,139.6254456
メイツ桜新町 6200万円（1LDK+S（納戸））,中古マンション,6200,61.28,1LDK+S（納戸）,相談,1978年1月,2.0,RC5階建,東京都世田谷区桜新町２-4-15,東急田園都市線,桜新町,3,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71405143/,35.6338562,139.6447708
田園調布アビタシオン 6280万円（3LDK）,中古マンション,6280,88.63,3LDK,即引渡可,1974年9月,4.0,RC5階地下1階建,東京都世田谷区玉川田園調布１-11-11,東急東横線,田園調布,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71694357/,35.6002204,139.6658167
田園調布アビタシオン 6280万円（3LDK）,中古マンション,6280,88.63,3LDK,即引渡可,1974年9月,4.0,RC5階地下1階建,東京都世田谷区玉川田園調布１,東急東横線,田園調布,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_70935361/,35.6001856,139.6624281
ウインザーハイム桜新町 6280万円（2LDK）,中古マンション,6280,70.46,2LDK,即引渡可,1978年5月,2.0,RC6階建,東京都世田谷区桜新町２,東急田園都市線,桜新町,7,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71569028/,35.6321404,139.6420211
玉川スカイハイツ 6299万円（3LDK）,中古マンション,6299,61.16,3LDK,即引渡可,1978年1月,3.0,RC5階建,東京都世田谷区玉川４,東急田園都市線,二子玉川,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71407704/,35.618707,139.6228959
玉川スカイハイツ 6299万円（3LDK）,中古マンション,6299,61.16,3LDK,即引渡可,1978年1月,3.0,RC5階建,東京都世田谷区玉川４,東急田園都市線,二子玉川,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71604037/,35.618707,139.6228959
玉川スカイハイツ 6299万円（3LDK）,中古マンション,6299,61.16,3LDK,即引渡可,1978年1月,3.0,RC5階建,東京都世田谷区玉川４,東急田園都市線,二子玉川,6,https://suumo.jp/ms/chuko/tokyo/sc_setagaya/nc_71575948/,35.618707,139.6228959
