name,category,price,min_price,max_price,tatemono_measure,min_tatemono_measure,max_tatemono_measure,tochi_measure,min_tochi_measure,max_tochi_measure,madori,min_madori,max_madori,hikiwatashi,kanseijiki,floor,building,adress,nearest_line,nearest_station,nearest_bus_station,bus_time,walk_time,url,latitude,longitude
船橋１（千歳船橋駅） 5480万円,新築一戸建て,5480万円,5480,5480.0,58.15m（実測）,58.15,58.15,33.02m（実測）,33.02,33.02,4LDK+S（納戸）,4LDK+S,4LDK+S,2023年4月予定,2023年4月,,木造3階建（軸組工法）,東京都世田谷区船橋１-40-2,小田急線,千歳船橋,,,8,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71503968/,35.6490604,139.6193704
宇奈根１ 5580万円,新築一戸建て,5580万円,5580,5580.0,81.14m（24.54坪）,81.14,81.14,101.54m（30.71坪）,101.54,101.54,3LDK,3LDK,3LDK,即引渡可,2022年9月,,木造2階建,東京都世田谷区宇奈根１,二子玉川,宇奈根ハンカチ公園,,,6,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71686694/,35.6203799,139.6056885
宇奈根１（二子玉川駅） 5580万円～6080万円,新築一戸建て,5580万円～6080万円,5580,6080.0,81.14m～90.26m（実測）,81.14,90.26,101.54m～113.01m（実測）,101.54,113.01,3LDK～4LDK,3LDK,4LDK,即引渡可,2022年9月下旬,,木造2階建,東京都世田谷区宇奈根１,東急田園都市線,二子玉川,,,32,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71027955/,35.6203799,139.6056885
宇奈根１ 5580万円,新築一戸建て,5580万円,5580,5580.0,81.14m,81.14,81.14,101.54m（実測）,101.54,101.54,3LDK,3LDK,3LDK,相談,2022年9月,,木造2階建,東京都世田谷区宇奈根１,東急田園都市線,二子玉川,二子玉川,13,6,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71688287/,35.6203799,139.6056885
北烏山１（芦花公園駅） 5880万円,新築一戸建て,5880万円,5880,5880.0,66.24m（20.03坪）（登記）,66.24,66.24,82.91m（25.08坪）（登記）,82.91,82.91,3LDK,3LDK,3LDK,2023年9月予定,2023年9月,,木造2階建（軸組工法）,東京都世田谷区北烏山１,京王線,芦花公園,,,15,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71726320/,35.675415,139.6056885
北烏山１（富士見ヶ丘駅） 5880万円,新築一戸建て,5880万円,5880,5880.0,66.24m,66.24,66.24,82.91m,82.91,82.91,3LDK,3LDK,3LDK,2023年10月下旬予定,2023年9月下旬予定,,木造2階建,東京都世田谷区北烏山１,京王井の頭線,富士見ヶ丘,,,15,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71709155/,35.675415,139.6056885
喜多見８（喜多見駅） 8480万円,中古一戸建て,8480万円,8480,8480.0,77.84m（23.54坪）,77.84,77.84,100m（30.24坪）,100.0,100.0,3LDK,3LDK,3LDK,相談,2020年3月,,木造2階建,東京都世田谷区喜多見８,小田急線,喜多見,,,6,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_97328297/,35.6356893,139.5910344
松原５（東松原駅） 8480万円,中古一戸建て,8480万円,8480,8480.0,99.09m（登記）、うち地下室35.91m,99.09,99.09,61.33m（登記）,61.33,61.33,4LDK,4LDK,4LDK,相談,2004年12月,,木造2階地下1階建,東京都世田谷区松原５,京王井の頭線,東松原,,,4,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71755064/,35.6626271,139.6522237
上野毛４（上野毛駅） 8500万円,中古一戸建て,8500万円,8500,8500.0,103.27m（31.23坪）（登記）,103.27,103.27,70.39m（21.29坪）（登記）,70.39,70.39,3LDK+S（納戸）,3LDK+S,3LDK+S,相談,1997年11月,,木造2階地下1階建,東京都世田谷区上野毛４,東急大井町線,上野毛,,,10,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71377499/,35.6179815,139.6381955
中町３（等々力駅） 8500万円,中古一戸建て,8500万円,8500,8500.0,152.01m（45.98坪）（登記）,152.01,152.01,287.42m（86.94坪）（実測）,287.42,287.42,4LDK+S（納戸）,4LDK+S,4LDK+S,相談,1986年3月,,木造2階建,東京都世田谷区中町３,東急大井町線,等々力,,,10,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70891713/,35.6148099,139.6445716
下馬３ 8680万円,中古一戸建て,8680万円,8680,8680.0,91.23m（実測）,91.23,91.23,70m（登記）,70.0,70.0,3LDK,3LDK,3LDK,相談,2003年11月,,木造3階建,東京都世田谷区下馬３,東急バス,世田谷観音,,「世田谷観音」歩2,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71512903/,35.6357867,139.6739102
上祖師谷１（千歳烏山駅） 8680万円,中古一戸建て,8680万円,8680,8680.0,97.28m（登記）,97.28,97.28,67.47m（登記）,67.47,67.47,3LDK+S（納戸）,3LDK+S,3LDK+S,相談,2019年4月,,木造3階建,東京都世田谷区上祖師谷１,京王線,千歳烏山,,,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70676140/,35.6645064,139.5999539
上祖師谷１（千歳烏山駅） 8680万円,中古一戸建て,8680万円,8680,8680.0,97.28m（29.42坪）（登記）,97.28,97.28,67.47m（20.40坪）（登記）,67.47,67.47,2LDK,2LDK,2LDK,相談,2019年4月,,木造3階建,東京都世田谷区上祖師谷１,京王線,千歳烏山,,,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71718981/,35.6645064,139.5999539
豪徳寺１（豪徳寺駅） 8880万円,中古一戸建て,8880万円,8880,8880.0,80.48m,80.48,80.48,54.54m,54.54,54.54,3LDK,3LDK,3LDK,相談,2018年6月,,木造3階建,東京都世田谷区豪徳寺１,小田急線,豪徳寺,,,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70920656/,35.6530591,139.6483975
豪徳寺１（豪徳寺駅） 8880万円,中古一戸建て,8880万円,8880,8880.0,80.48m（登記）,80.48,80.48,54.54m（登記）,54.54,54.54,1LDK+2S（納戸）,1LDK+2S,1LDK+2S,相談,2018年6月,,木造3階建,東京都世田谷区豪徳寺１,小田急線,豪徳寺,,,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70985069/,35.6530591,139.6483975
豪徳寺１（豪徳寺駅） 8880万円,中古一戸建て,8880万円,8880,8880.0,80.48m（登記）,80.48,80.48,54.54m（登記）,54.54,54.54,3LDK,3LDK,3LDK,即引渡可,2018年6月,,木造3階建,東京都世田谷区豪徳寺１,小田急線,豪徳寺,,,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70883373/,35.6530591,139.6483975
等々力５（尾山台駅） 8950万円,中古一戸建て,8950万円,8950,8950.0,83.13m（25.14坪）（登記）,83.13,83.13,93.02m（28.13坪）（登記）、路地状部分：33.92m含,93.02,93.02,3LDK+S（納戸）,3LDK+S,3LDK+S,相談,2010年4月,,木造2階建（在来）,東京都世田谷区等々力５,東急大井町線,尾山台,,,5,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71340533/,35.6087813,139.6566879
松原４（下高井戸駅） 8980万円,中古一戸建て,8980万円,8980,8980.0,113.97m（34.47坪）,113.97,113.97,76.54m（23.15坪）（登記）,76.54,76.54,4LDK,4LDK,4LDK,相談,2007年4月,,木造3階建,東京都世田谷区松原４,京王線,下高井戸,,,11,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71624815/,35.6618413,139.6445716
中町１（等々力駅） 8980万円,中古一戸建て,8980万円,8980,8980.0,204.49m（61.85坪）,204.49,204.49,363.63m（109.99坪）（登記）、路地状部分：66.5m含,363.63,363.63,5LDK,5LDK,5LDK,相談,1976年2月,,木造2階建,東京都世田谷区中町１,東急大井町線,等々力,,,5,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71512559/,35.6074122,139.6432963
松原５（明大前駅） 8980万円,中古一戸建て,8980万円,8980,8980.0,109.18m（登記）,109.18,109.18,72.81m（登記）,72.81,72.81,3LDK,3LDK,3LDK,相談,2007年2月,,木造3階建,東京都世田谷区松原５,京王井の頭線,明大前,,,13,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71688174/,35.6626271,139.6522237
千歳台５（祖師ヶ谷大蔵駅） 8990万円,中古一戸建て,8990万円,8990,8990.0,107.42m（登記）,107.42,107.42,168.12m（登記）,168.12,168.12,4LDK,4LDK,4LDK,相談,2022年9月,,木造2階建一部木造,東京都世田谷区千歳台５,小田急線,祖師ヶ谷大蔵,,,19,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71282275/,35.6565188,139.6114238
経堂４（千歳船橋駅） 9000万円,中古一戸建て,9000万円,9000,9000.0,120.75m（登記）,120.75,120.75,100.32m（登記）,100.32,100.32,2LDK+S（納戸）,2LDK+S,2LDK+S,相談,2003年3月,,木造3階建,東京都世田谷区経堂４,小田急線,千歳船橋,,,5,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71631350/,35.6489207,139.6267204
野毛３（上野毛駅） 9180万円,中古一戸建て,9180万円,9180,9180.0,107.11m（32.40坪）（登記）,107.11,107.11,147.63m（44.65坪）（登記）,147.63,147.63,4LDK+S（納戸）,4LDK+S,4LDK+S,2023年3月予定,2014年11月,,木造2階建,東京都世田谷区野毛３,東急大井町線,上野毛,,,9,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71505307/,35.6059947,139.6369204
北烏山９（千歳烏山駅） 9280万円,中古一戸建て,9280万円,9280,9280.0,103.85m（31.41坪）（登記）,103.85,103.85,118.82m（35.94坪）（登記）,118.82,118.82,4LDK,4LDK,4LDK,相談,2016年12月,,木造2階建,東京都世田谷区北烏山９,京王線,千歳烏山,,,11,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71698353/,35.6728855,139.5923085
南烏山５（千歳烏山駅） 9280万円,中古一戸建て,9280万円,9280,9280.0,86.11m（26.04坪）,86.11,86.11,114.23m（34.55坪）（登記）、路地状部分：35.36m含,114.23,114.23,3LDK,3LDK,3LDK,相談,2014年10月,,木造2階建,東京都世田谷区南烏山５,京王線,千歳烏山,,,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70741695/,35.6666801,139.6025025
南烏山５（千歳烏山駅） 9280万円,中古一戸建て,9280万円,9280,9280.0,86.11m（26.04坪）（登記）,86.11,86.11,113.87m（34.44坪）（登記）、路地状部分：35.82m含,113.87,113.87,3LDK,3LDK,3LDK,相談,2014年10月,,木造2階建,東京都世田谷区南烏山５,京王線,千歳烏山,,,2,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71682767/,35.6666801,139.6025025
北烏山１（富士見ヶ丘駅） 5880万円,新築一戸建て,5880万円,5880,5880.0,66.24m,66.24,66.24,82.91m,82.91,82.91,3DK,3DK,3DK,2023年10月予定,2023年9月,,木造2階建（軸組工法）,東京都世田谷区北烏山１,京王井の頭線,富士見ヶ丘,,,15,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71754882/,35.675415,139.6056885
北烏山１（富士見ヶ丘駅） 5880万円,新築一戸建て,5880万円,5880,5880.0,66.24m（登記）,66.24,66.24,82.91m（登記）,82.91,82.91,3LDK,3LDK,3LDK,2023年9月予定,2023年9月,,木造2階建,東京都世田谷区北烏山１,京王井の頭線,富士見ヶ丘,,,14,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71715110/,35.675415,139.6056885
鎌田２ 5880万円,新築一戸建て,5880万円,5880,5880.0,90.62m（27.41坪）（登記）,90.62,90.62,70.35m（21.28坪）（登記）,70.35,70.35,3LDK,3LDK,3LDK,相談,2022年12月,,木造3階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,砧本村,10,2,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71749369/,35.6186757,139.6114238
北烏山１（富士見ヶ丘駅） 5880万円,新築一戸建て,5880万円,5880,5880.0,66.24m,66.24,66.24,82.91m,82.91,82.91,3LDK,3LDK,3LDK,相談,2023年9月,,木造2階建,東京都世田谷区北烏山１,京王井の頭線,富士見ヶ丘,,,15,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71764245/,35.675415,139.6056885
北烏山１（芦花公園駅） 5880万円,新築一戸建て,5880万円,5880,5880.0,66.24m（登記）,66.24,66.24,82.91m（登記）,82.91,82.91,3DK,3DK,3DK,相談,2023年9月,,木造2階建,東京都世田谷区北烏山１,京王線,芦花公園,,,15,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71707913/,35.675415,139.6056885
喜多見３（喜多見駅） 5980万円,新築一戸建て,5980万円,5980,5980.0,94.6m（実測）,94.6,94.6,136.18m（実測）,136.18,136.18,3LDK+2S（納戸）,3LDK+2S,3LDK+2S,2023年6月末予定,2023年6月末予定,,木造2階建,東京都世田谷区喜多見３,小田急線,喜多見,,,23,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71748704/,35.62552400000001,139.5999539
喜多見３（喜多見駅） 5980万円・6380万円,新築一戸建て,5980万円・6380万円,5980,6380.0,91.08m・94.6m（27.55坪・28.61坪）（実測）,91.08,94.6,119.5m・136.18m（36.14坪・41.19坪）（実測）,119.5,136.18,3LDK+S（納戸）・4LDK,3LDK+S,4LDK,2023年6月予定,2023年6月予定,,木造2階建,東京都世田谷区喜多見３,小田急線,喜多見,,,23,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_70545306/,35.62552400000001,139.5999539
鎌田２ 5980万円,新築一戸建て,5980万円,5980,5980.0,96.93m（29.32坪）（登記）,96.93,96.93,70.26m（21.25坪）（登記）,70.26,70.26,3LDK,3LDK,3LDK,相談,2022年12月,,木造3階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,砧本村,10,2,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71749368/,35.6186757,139.6114238
鎌田２ 6080万円,新築一戸建て,6080万円,6080,6080.0,90.62m（27.41坪）,90.62,90.62,70.35m（21.28坪）（登記）,70.35,70.35,3LDK,3LDK,3LDK,即引渡可,2022年12月,,木造3階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,砧本村,16,2,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71226213/,35.6186757,139.6114238
宇奈根１ 6080万円,新築一戸建て,6080万円,6080,6080.0,90.26m,90.26,90.26,113.01m（実測）,113.01,113.01,4LDK,4LDK,4LDK,相談,2022年9月,,木造2階建,東京都世田谷区宇奈根１-12-6,東急田園都市線,二子玉川,二子玉川,13,6,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71688284/,35.6194501,139.60536
大蔵５（成城学園前駅） 6090万円～6990万円,新築一戸建て,6090万円～6990万円,6090,6990.0,88.6m～97.29m（実測）,88.6,97.29,115.81m～118.24m（実測）,115.81,118.24,4LDK,4LDK,4LDK,即引渡可,2022年12月下旬,,木造,東京都世田谷区大蔵５-22-10,小田急線,成城学園前,,,23,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_70824352/,35.6282098,139.6066643
鎌田２ 6180万円,新築一戸建て,6180万円,6180,6180.0,96.93m（29.32坪）,96.93,96.93,70.26m（21.25坪）（登記）,70.26,70.26,3LDK,3LDK,3LDK,即引渡可,2022年12月,,木造2階建,東京都世田谷区鎌田２,東急田園都市線,二子玉川,砧本村,16,2,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71226212/,35.6186757,139.6114238
祖師谷３（祖師ヶ谷大蔵駅） 6280万円,新築一戸建て,6280万円,6280,6280.0,72.79m（登記）,72.79,72.79,88.13m（登記）,88.13,88.13,3LDK,3LDK,3LDK,相談,2022年12月,,木造3階建,東京都世田谷区祖師谷３,小田急線,祖師ヶ谷大蔵,,,10,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71385989/,35.6447785,139.6050513
祖師谷３（祖師ヶ谷大蔵駅） 6280万円,新築一戸建て,6280万円,6280,6280.0,72.79m,72.79,72.79,88.13m（登記）,88.13,88.13,1LDK+2S（納戸）,1LDK+2S,1LDK+2S,即引渡可,2022年8月,,木造2階建,東京都世田谷区祖師谷３,小田急線,祖師ヶ谷大蔵,,,11,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71693521/,35.6447785,139.6050513
喜多見３（喜多見駅） 6380万円,新築一戸建て,6380万円,6380,6380.0,91.08m（実測）,91.08,91.08,119.5m（実測）,119.5,119.5,4LDK,4LDK,4LDK,2023年6月末予定,2023年6月末予定,,木造2階建,東京都世田谷区喜多見３,小田急線,喜多見,,,23,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71748760/,35.62552400000001,139.5999539
祖師谷３（祖師ヶ谷大蔵駅） 6680万円,新築一戸建て,6680万円,6680,6680.0,72.79m,72.79,72.79,88.13m,88.13,88.13,3LDK+S（納戸）,3LDK+S,3LDK+S,即引渡可,2022年10月,,木造2階建,東京都世田谷区祖師谷３,小田急線,祖師ヶ谷大蔵,,,10,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71749693/,35.6447785,139.6050513
宇奈根２ 6680万円～7080万円,新築一戸建て,6680万円～7080万円,6680,7080.0,94.4m～101.86m（実測）,94.4,101.86,118.42m～130.83m（実測）,118.42,130.83,3LDK+S（納戸）～4LDK,3LDK+S,4LDK,2023年4月上旬予定,2023年3月上旬予定,,木造2階建,東京都世田谷区宇奈根２,東急田園都市線,二子玉川,鎌田,9,11,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71736821/,35.62062,139.600591
給田１（仙川駅） 6680万円,新築一戸建て,6680万円,6680,6680.0,61.26m（登記）,61.26,61.26,76.97m（登記）,76.97,76.97,3LDK,3LDK,3LDK,2023年5月予定,2023年3月,,木造2階建,東京都世田谷区給田１,京王線,仙川,,,9,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71242943/,35.6625701,139.5923085
給田１（仙川駅） 6680万円,新築一戸建て,6680万円,6680,6680.0,61.26m,61.26,61.26,76.97m,76.97,76.97,3LDK,3LDK,3LDK,2023年4月予定,2023年3月予定,,木造2階建,東京都世田谷区給田１,京王線,仙川,,,8,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71237569/,35.6625701,139.5923085
給田１（仙川駅） 6680万円,新築一戸建て,6680万円,6680,6680.0,61.26m（実測）,61.26,61.26,76.97m（実測）,76.97,76.97,3LDK,3LDK,3LDK,2023年4月予定,2023年3月,,木造2階建,東京都世田谷区給田１,京王線,仙川,,,8,https://suumo.jp/ikkodate/tokyo/sc_setagaya/nc_71297389/,35.6625701,139.5923085
深沢１（九品仏駅） 9280万円,中古一戸建て,9280万円,9280,9280.0,105.63m（登記）,105.63,105.63,76.21m（登記）,76.21,76.21,2LDK+S（納戸）,2LDK+S,2LDK+S,相談,2007年8月,,木造3階建,東京都世田谷区深沢１,東急大井町線,九品仏,,,17,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71535983/,35.6177182,139.6617903
南烏山５（千歳烏山駅） 9280万円,中古一戸建て,9280万円,9280,9280.0,86.11m（登記）,86.11,86.11,114.23m（登記）、路地状部分：35.36m含,114.23,114.23,3LDK,3LDK,3LDK,即引渡可,2014年10月,,木造2階建（軸組工法）,東京都世田谷区南烏山５,京王線,千歳烏山,,,3,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71170127/,35.6666801,139.6025025
世田谷１（上町駅） 9280万円,中古一戸建て,9280万円,9280,9280.0,119.01m（登記）,119.01,119.01,82.82m（登記）,82.82,82.82,4DK,4DK,4DK,相談,2008年9月,,軽量鉄骨3階建,東京都世田谷区世田谷１,東急世田谷線,上町,,,3,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_71725255/,35.6409548,139.6496729
中町３（等々力駅） 9380万円,中古一戸建て,9380万円,9380,9380.0,120.65m（36.49坪）,120.65,120.65,86.47m（26.15坪）（登記）,86.47,86.47,4LDK,4LDK,4LDK,相談,2002年1月,,木造2階地下1階建,東京都世田谷区中町３,東急大井町線,等々力,,,13,https://suumo.jp/chukoikkodate/tokyo/sc_setagaya/nc_70651075/,35.6148099,139.6445716
